Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Animo Legacy Charter Middle,,,,7008130631,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,390.0,390.0
Animo South Los Angeles Charter,,,,7607716121,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo South Los Angeles Charter,,,,9514427580,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Legacy Charter Middle,,,,3698485042,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,363.0,363.0
Animo Legacy Charter Middle,,,,7679389882,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,380.0,380.0
Animo Legacy Charter Middle,,,,1547131296,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo South Los Angeles Charter,,,,6749698432,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo South Los Angeles Charter,,,,6656131697,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Legacy Charter Middle,,,,8531845582,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,368.0,368.0
Animo South Los Angeles Charter,,,,9499701227,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo South Los Angeles Charter,,,,6370215221,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo Legacy Charter Middle,,,,2764819563,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo South Los Angeles Charter,,,,9105401957,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo South Los Angeles Charter,,,,6323731367,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo Legacy Charter Middle,,,,5194657473,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,380.0,380.0
Animo Legacy Charter Middle,,,,2138578132,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,401.0,401.0
Animo Legacy Charter Middle,,,,8123508977,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Legacy Charter Middle,,,,6594560594,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Animo South Los Angeles Charter,,,,9920729632,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo South Los Angeles Charter,,,,4204423844,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo Legacy Charter Middle,,,,8161687157,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,427.0,427.0
Animo Legacy Charter Middle,,,,2651621286,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,383.0,383.0
Animo Mae Jemison Charter Middle,,,,8798146154,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo South Los Angeles Charter,,,,5253830987,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo South Los Angeles Charter,,,,5245178523,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,638.0,638.0
Animo South Los Angeles Charter,,,,2985302283,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Legacy Charter Middle,,,,1935028326,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,395.0,395.0
Animo South Los Angeles Charter,,,,9488160224,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,625.0,625.0
Animo South Los Angeles Charter,,,,9382763856,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,637.0,637.0
Animo Legacy Charter Middle,,,,4699743243,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo Legacy Charter Middle,,,,5984921788,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,384.0,384.0
Animo South Los Angeles Charter,,,,8250600993,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo South Los Angeles Charter,,,,1440391926,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo Legacy Charter Middle,,,,2171988156,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Animo South Los Angeles Charter,,,,9215199808,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo Legacy Charter Middle,,,,3581406033,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo South Los Angeles Charter,,,,4199185080,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Legacy Charter Middle,,,,2438037966,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo Legacy Charter Middle,,,,3228350242,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,392.0,392.0
Animo Legacy Charter Middle,,,,2760851204,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,372.0,372.0
Animo South Los Angeles Charter,,,,1192071363,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Legacy Charter Middle,,,,3497993076,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Animo South Los Angeles Charter,,,,5741122612,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo South Los Angeles Charter,,,,2377695396,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo South Los Angeles Charter,,,,3049420994,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Legacy Charter Middle,,,,9922720588,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Animo James B. Taylor Charter Middle,,,,1437492846,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,380.0,380.0
Animo South Los Angeles Charter,,,,9749419784,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo South Los Angeles Charter,,,,8759001071,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Legacy Charter Middle,,,,7159941990,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo South Los Angeles Charter,,,,6749426733,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo Legacy Charter Middle,,,,8965032131,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,382.0,382.0
Animo South Los Angeles Charter,,,,7453939498,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo South Los Angeles Charter,,,,5216747422,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo South Los Angeles Charter,,,,1984710846,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo Legacy Charter Middle,,,,9617186373,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Animo South Los Angeles Charter,,,,4915496160,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo South Los Angeles Charter,,,,9155998383,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo South Los Angeles Charter,,,,5670671916,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,579.0,579.0
Animo South Los Angeles Charter,,,,2006692942,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo South Los Angeles Charter,,,,8615838093,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Legacy Charter Middle,,,,1992531960,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,382.0,382.0
Animo Legacy Charter Middle,,,,9455706336,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo South Los Angeles Charter,,,,4328703977,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo South Los Angeles Charter,,,,3148136436,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo South Los Angeles Charter,,,,1175618250,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo South Los Angeles Charter,,,,4476003502,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo South Los Angeles Charter,,,,1388195280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,615.0,615.0
Animo South Los Angeles Charter,,,,2025043727,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,577.0,577.0
Animo Legacy Charter Middle,,,,6788340990,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,399.0,399.0
Animo South Los Angeles Charter,,,,9399324881,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo South Los Angeles Charter,,,,9167219280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Animo South Los Angeles Charter,,,,5722799848,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,579.0,579.0
Animo Legacy Charter Middle,,,,8641656990,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Animo Legacy Charter Middle,,,,5257557022,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo South Los Angeles Charter,,,,6381087300,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Legacy Charter Middle,,,,4912757190,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,368.0,368.0
Animo South Los Angeles Charter,,,,3286419625,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,633.0,633.0
Animo South Los Angeles Charter,,,,1238748006,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Legacy Charter Middle,,,,3618085803,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Legacy Charter Middle,,,,5098304698,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,360.0,360.0
Animo Legacy Charter Middle,,,,8626960664,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo South Los Angeles Charter,,,,3195961301,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo Legacy Charter Middle,,,,4100175707,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo South Los Angeles Charter,,,,5967340031,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo South Los Angeles Charter,,,,8050046332,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo South Los Angeles Charter,,,,9068394172,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo South Los Angeles Charter,,,,8697584518,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Legacy Charter Middle,,,,6925371568,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,384.0,384.0
Animo Legacy Charter Middle,,,,9729660284,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo South Los Angeles Charter,,,,6322829308,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,626.0,626.0
Animo Legacy Charter Middle,,,,8668785870,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,401.0,401.0
Animo South Los Angeles Charter,,,,8295320766,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Legacy Charter Middle,,,,6940992644,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,,
Animo Legacy Charter Middle,,,,5949786508,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo Legacy Charter Middle,,,,6518611473,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,392.0,392.0
Animo Legacy Charter Middle,,,,6441181007,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo South Los Angeles Charter,,,,8282156016,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo Legacy Charter Middle,,,,2983824426,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Animo James B. Taylor Charter Middle,,,,4318030956,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,397.0,397.0
Animo South Los Angeles Charter,,,,9492845545,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Legacy Charter Middle,,,,9041334750,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Legacy Charter Middle,,,,5159113975,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Animo James B. Taylor Charter Middle,,,,8956975522,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Legacy Charter Middle,,,,1046367821,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Animo Legacy Charter Middle,,,,4256275318,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo South Los Angeles Charter,,,,9219684216,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Legacy Charter Middle,,,,5382159480,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo Legacy Charter Middle,,,,9979521063,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo South Los Angeles Charter,,,,8764451548,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo South Los Angeles Charter,,,,9311633280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,622.0,622.0
Animo Legacy Charter Middle,,,,8381854168,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo South Los Angeles Charter,,,,4922002765,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo South Los Angeles Charter,,,,1449828876,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,565.0,565.0
Animo South Los Angeles Charter,,,,6788369024,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo South Los Angeles Charter,,,,2937707976,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Animo South Los Angeles Charter,,,,6152395522,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Legacy Charter Middle,,,,8652117892,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,414.0,414.0
Animo Legacy Charter Middle,,,,9943973831,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,395.0,395.0
Animo South Los Angeles Charter,,,,1123688024,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo South Los Angeles Charter,,,,8942685873,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo South Los Angeles Charter,,,,3063189778,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Legacy Charter Middle,,,,3411739980,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo South Los Angeles Charter,,,,2212892616,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo South Los Angeles Charter,,,,3675519988,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo South Los Angeles Charter,,,,1915748853,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo South Los Angeles Charter,,,,9199245701,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo South Los Angeles Charter,,,,1750925103,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Legacy Charter Middle,,,,5005378124,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Legacy Charter Middle,,,,2093445292,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,390.0,390.0
Animo South Los Angeles Charter,,,,3932689375,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo South Los Angeles Charter,,,,5502063396,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,623.0,623.0
Animo South Los Angeles Charter,,,,4029943083,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,622.0,622.0
Animo Legacy Charter Middle,,,,5505788428,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Animo South Los Angeles Charter,,,,1062644747,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo South Los Angeles Charter,,,,2055273928,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo South Los Angeles Charter,,,,9104704727,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo South Los Angeles Charter,,,,7410733198,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo South Los Angeles Charter,,,,7677127517,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo South Los Angeles Charter,,,,1588335513,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Animo Legacy Charter Middle,,,,6145945312,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo South Los Angeles Charter,,,,2976738232,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo South Los Angeles Charter,,,,7625123684,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,611.0,611.0
Animo Legacy Charter Middle,,,,8309172633,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Animo Legacy Charter Middle,,,,2256780767,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo South Los Angeles Charter,,,,7627360083,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo South Los Angeles Charter,,,,9601171997,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,572.0,572.0
Animo South Los Angeles Charter,,,,6488423943,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Legacy Charter Middle,,,,7009014284,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,389.0,389.0
Animo Legacy Charter Middle,,,,5041628943,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,419.0,419.0
Animo Legacy Charter Middle,,,,5512311584,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Animo South Los Angeles Charter,,,,9387369707,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Animo South Los Angeles Charter,,,,9192443141,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo Legacy Charter Middle,,,,6158917451,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,416.0,416.0
Animo South Los Angeles Charter,,,,7313054984,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Legacy Charter Middle,,,,4729866502,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,373.0,373.0
Animo Legacy Charter Middle,,,,3056964210,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Animo Legacy Charter Middle,,,,7063768708,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,397.0,397.0
Animo South Los Angeles Charter,,,,2266101887,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,638.0,638.0
Animo South Los Angeles Charter,,,,9053544385,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo South Los Angeles Charter,,,,4686357611,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo South Los Angeles Charter,,,,4378163668,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Legacy Charter Middle,,,,2149967880,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Animo South Los Angeles Charter,,,,8190998177,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,566.0,566.0
