Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Oscar De La Hoya Animo Charter High,,,,3009889855,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2624.0,2624.0
Oscar De La Hoya Animo Charter High,,,,2768385262,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2408.0,2408.0
Oscar De La Hoya Animo Charter High,,,,9347878023,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2401.0,2401.0
Oscar De La Hoya Animo Charter High,,,,8139036521,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2573.0,2573.0
Oscar De La Hoya Animo Charter High,,,,9778294675,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2590.0,2590.0
Oscar De La Hoya Animo Charter High,,,,6277302527,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2423.0,2423.0
Oscar De La Hoya Animo Charter High,,,,8328649904,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2451.0,2451.0
Oscar De La Hoya Animo Charter High,,,,6049703068,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2617.0,2617.0
Oscar De La Hoya Animo Charter High,,,,6597248073,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2406.0,2406.0
Oscar De La Hoya Animo Charter High,,,,4724832104,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2513.0,2513.0
Oscar De La Hoya Animo Charter High,,,,8135754254,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2460.0,2460.0
Oscar De La Hoya Animo Charter High,,,,5564849275,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2556.0,2556.0
Oscar De La Hoya Animo Charter High,,,,5068770164,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2428.0,2428.0
Oscar De La Hoya Animo Charter High,,,,9185138010,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2551.0,2551.0
Oscar De La Hoya Animo Charter High,,,,5439324150,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2625.0,2625.0
Animo Ellen Ochoa Charter Middle,,,,4225908655,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2494.0,2494.0
Animo Ellen Ochoa Charter Middle,,,,6203890901,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2428.0,2428.0
Oscar De La Hoya Animo Charter High,,,,5068770164,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2585.0,2585.0
Oscar De La Hoya Animo Charter High,,,,9358414334,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2418.0,2418.0
Oscar De La Hoya Animo Charter High,,,,8469231704,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2525.0,2525.0
Oscar De La Hoya Animo Charter High,,,,8135754254,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2500.0,2500.0
Oscar De La Hoya Animo Charter High,,,,5439324150,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2740.0,2740.0
Oscar De La Hoya Animo Charter High,,,,2670558063,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2663.0,2663.0
Oscar De La Hoya Animo Charter High,,,,5108905304,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2391.0,2391.0
Oscar De La Hoya Animo Charter High,,,,8632198337,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2451.0,2451.0
Animo Ellen Ochoa Charter Middle,,,,5739957461,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2547.0,2547.0
Animo Ellen Ochoa Charter Middle,,,,9573081028,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2408.0,2408.0
Oscar De La Hoya Animo Charter High,,,,4234908442,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2683.0,2683.0
Oscar De La Hoya Animo Charter High,,,,8584196218,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2436.0,2436.0
Oscar De La Hoya Animo Charter High,,,,6948112307,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2653.0,2653.0
Animo Ellen Ochoa Charter Middle,,,,5739957461,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2598.0,2598.0
Animo Ellen Ochoa Charter Middle,,,,8312014889,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2271.0,2271.0
Oscar De La Hoya Animo Charter High,,,,5407855187,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2656.0,2656.0
Animo Ellen Ochoa Charter Middle,,,,9573081028,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2557.0,2557.0
Oscar De La Hoya Animo Charter High,,,,6948112307,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2664.0,2664.0
Oscar De La Hoya Animo Charter High,,,,2664153810,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2630.0,2630.0
Oscar De La Hoya Animo Charter High,,,,9401360117,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2667.0,2667.0
Animo Ellen Ochoa Charter Middle,,,,6410427243,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2487.0,2487.0
Oscar De La Hoya Animo Charter High,,,,9733947761,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2609.0,2609.0
Oscar De La Hoya Animo Charter High,,,,9549107447,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2545.0,2545.0
Oscar De La Hoya Animo Charter High,,,,5582450992,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2424.0,2424.0
Oscar De La Hoya Animo Charter High,,,,7798514477,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2410.0,2410.0
Oscar De La Hoya Animo Charter High,,,,2526399628,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2449.0,2449.0
Oscar De La Hoya Animo Charter High,,,,6597248073,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2389.0,2389.0
Oscar De La Hoya Animo Charter High,,,,4571094238,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2518.0,2518.0
Oscar De La Hoya Animo Charter High,,,,4024647898,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2673.0,2673.0
Oscar De La Hoya Animo Charter High,,,,6469349782,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2529.0,2529.0
Oscar De La Hoya Animo Charter High,,,,9090968962,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2504.0,2504.0
Oscar De La Hoya Animo Charter High,,,,6049703068,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2508.0,2508.0
Oscar De La Hoya Animo Charter High,,,,8100374782,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2406.0,2406.0
Oscar De La Hoya Animo Charter High,,,,9394326652,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2620.0,2620.0
Oscar De La Hoya Animo Charter High,,,,6108655375,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2600.0,2600.0
Oscar De La Hoya Animo Charter High,,,,3009889855,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2527.0,2527.0
Oscar De La Hoya Animo Charter High,,,,2768385262,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2378.0,2378.0
Oscar De La Hoya Animo Charter High,,,,4191812616,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2521.0,2521.0
Oscar De La Hoya Animo Charter High,,,,9467768744,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2540.0,2540.0
Oscar De La Hoya Animo Charter High,,,,4234908442,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2522.0,2522.0
Oscar De La Hoya Animo Charter High,,,,5749614764,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2468.0,2468.0
Oscar De La Hoya Animo Charter High,,,,9406401772,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2637.0,2637.0
Oscar De La Hoya Animo Charter High,,,,5438890012,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2356.0,2356.0
Oscar De La Hoya Animo Charter High,,,,8166229986,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2466.0,2466.0
Oscar De La Hoya Animo Charter High,,,,1516218017,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2306.0,2306.0
Oscar De La Hoya Animo Charter High,,,,6069746057,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2530.0,2530.0
Oscar De La Hoya Animo Charter High,,,,7568536151,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2681.0,2681.0
Oscar De La Hoya Animo Charter High,,,,9660210298,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2606.0,2606.0
Oscar De La Hoya Animo Charter High,,,,5306991851,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2541.0,2541.0
Oscar De La Hoya Animo Charter High,,,,2767348517,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Oscar De La Hoya Animo Charter High,,,,1574076420,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2465.0,2465.0
Oscar De La Hoya Animo Charter High,,,,7997095214,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2534.0,2534.0
Oscar De La Hoya Animo Charter High,,,,5438890012,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2596.0,2596.0
Oscar De La Hoya Animo Charter High,,,,4134680842,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2555.0,2555.0
Oscar De La Hoya Animo Charter High,,,,6175017990,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2545.0,2545.0
Oscar De La Hoya Animo Charter High,,,,6935227356,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2663.0,2663.0
Oscar De La Hoya Animo Charter High,,,,5407855187,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2628.0,2628.0
Oscar De La Hoya Animo Charter High,,,,4186486260,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Oscar De La Hoya Animo Charter High,,,,6964317911,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2583.0,2583.0
Oscar De La Hoya Animo Charter High,,,,8100374782,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2399.0,2399.0
Oscar De La Hoya Animo Charter High,,,,9549107447,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2601.0,2601.0
Oscar De La Hoya Animo Charter High,,,,7572719946,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2512.0,2512.0
Oscar De La Hoya Animo Charter High,,,,7572719946,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2499.0,2499.0
Oscar De La Hoya Animo Charter High,,,,9347878023,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2531.0,2531.0
Oscar De La Hoya Animo Charter High,,,,6935227356,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2591.0,2591.0
Oscar De La Hoya Animo Charter High,,,,8273553614,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2660.0,2660.0
Oscar De La Hoya Animo Charter High,,,,1597627528,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2562.0,2562.0
Oscar De La Hoya Animo Charter High,,,,2341138893,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2444.0,2444.0
Oscar De La Hoya Animo Charter High,,,,7322979014,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2538.0,2538.0
Oscar De La Hoya Animo Charter High,,,,7322979014,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2548.0,2548.0
Oscar De La Hoya Animo Charter High,,,,6277302527,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2514.0,2514.0
Oscar De La Hoya Animo Charter High,,,,8328649904,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2518.0,2518.0
Oscar De La Hoya Animo Charter High,,,,4724832104,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2416.0,2416.0
Oscar De La Hoya Animo Charter High,,,,9312982165,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2517.0,2517.0
Animo Ellen Ochoa Charter Middle,,,,2285401836,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,,
Oscar De La Hoya Animo Charter High,,,,2416003255,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2448.0,2448.0
Oscar De La Hoya Animo Charter High,,,,9090968962,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2460.0,2460.0
Oscar De La Hoya Animo Charter High,,,,3656052270,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2671.0,2671.0
Oscar De La Hoya Animo Charter High,,,,1516218017,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2499.0,2499.0
Oscar De La Hoya Animo Charter High,,,,2670558063,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2280.0,2280.0
Oscar De La Hoya Animo Charter High,,,,4134680842,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2639.0,2639.0
Oscar De La Hoya Animo Charter High,,,,3558717731,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2621.0,2621.0
Oscar De La Hoya Animo Charter High,,,,8632198337,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2428.0,2428.0
Oscar De La Hoya Animo Charter High,,,,2938096563,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2519.0,2519.0
Oscar De La Hoya Animo Charter High,,,,2526399628,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2605.0,2605.0
Oscar De La Hoya Animo Charter High,,,,5582450992,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2353.0,2353.0
Oscar De La Hoya Animo Charter High,,,,8584196218,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2536.0,2536.0
Oscar De La Hoya Animo Charter High,,,,9401360117,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2521.0,2521.0
Oscar De La Hoya Animo Charter High,,,,6914477272,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2346.0,2346.0
Oscar De La Hoya Animo Charter High,,,,6469349782,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2598.0,2598.0
Oscar De La Hoya Animo Charter High,,,,9467768744,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2517.0,2517.0
Oscar De La Hoya Animo Charter High,,,,8350570877,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2546.0,2546.0
Oscar De La Hoya Animo Charter High,,,,6914477272,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2476.0,2476.0
Oscar De La Hoya Animo Charter High,,,,8350570877,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2545.0,2545.0
Oscar De La Hoya Animo Charter High,,,,8166229986,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2554.0,2554.0
Oscar De La Hoya Animo Charter High,,,,7257908452,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2580.0,2580.0
Oscar De La Hoya Animo Charter High,,,,9617622377,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2712.0,2712.0
Oscar De La Hoya Animo Charter High,,,,5024196584,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2588.0,2588.0
Oscar De La Hoya Animo Charter High,,,,5306991851,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2547.0,2547.0
Oscar De La Hoya Animo Charter High,,,,7997095214,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2569.0,2569.0
Oscar De La Hoya Animo Charter High,,,,2767348517,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2320.0,2320.0
Oscar De La Hoya Animo Charter High,,,,2938096563,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2551.0,2551.0
Oscar De La Hoya Animo Charter High,,,,2283173054,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2499.0,2499.0
Oscar De La Hoya Animo Charter High,,,,4191812616,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2548.0,2548.0
Oscar De La Hoya Animo Charter High,,,,5081875301,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2554.0,2554.0
Oscar De La Hoya Animo Charter High,,,,9551212727,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2449.0,2449.0
Oscar De La Hoya Animo Charter High,,,,9617622377,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2664.0,2664.0
Oscar De La Hoya Animo Charter High,,,,5081875301,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2498.0,2498.0
Oscar De La Hoya Animo Charter High,,,,1047903322,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2526.0,2526.0
Oscar De La Hoya Animo Charter High,,,,2416003255,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2519.0,2519.0
Oscar De La Hoya Animo Charter High,,,,9394326652,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2672.0,2672.0
Oscar De La Hoya Animo Charter High,,,,8603086083,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2576.0,2576.0
Oscar De La Hoya Animo Charter High,,,,8603086083,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2469.0,2469.0
Oscar De La Hoya Animo Charter High,,,,2283173054,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2651.0,2651.0
Oscar De La Hoya Animo Charter High,,,,5024196584,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2725.0,2725.0
Oscar De La Hoya Animo Charter High,,,,7257908452,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2419.0,2419.0
Oscar De La Hoya Animo Charter High,,,,7798514477,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2423.0,2423.0
Oscar De La Hoya Animo Charter High,,,,2341138893,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2408.0,2408.0
Oscar De La Hoya Animo Charter High,,,,1190865385,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2374.0,2374.0
Oscar De La Hoya Animo Charter High,,,,6069746057,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2543.0,2543.0
Oscar De La Hoya Animo Charter High,,,,9312982165,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2516.0,2516.0
Oscar De La Hoya Animo Charter High,,,,9406401772,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2478.0,2478.0
Oscar De La Hoya Animo Charter High,,,,6175017990,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2541.0,2541.0
Oscar De La Hoya Animo Charter High,,,,9551212727,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2576.0,2576.0
Oscar De La Hoya Animo Charter High,,,,1047903322,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2531.0,2531.0
Oscar De La Hoya Animo Charter High,,,,1190865385,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Oscar De La Hoya Animo Charter High,,,,2908808291,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2431.0,2431.0
Oscar De La Hoya Animo Charter High,,,,4178969910,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2622.0,2622.0
Animo Ellen Ochoa Charter Middle,,,,2285401836,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,,
Oscar De La Hoya Animo Charter High,,,,2908808291,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2475.0,2475.0
Oscar De La Hoya Animo Charter High,,,,5749614764,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2418.0,2418.0
Oscar De La Hoya Animo Charter High,,,,4178969910,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2551.0,2551.0
Oscar De La Hoya Animo Charter High,,,,3558717731,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2465.0,2465.0
Oscar De La Hoya Animo Charter High,,,,1574076420,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2378.0,2378.0
Oscar De La Hoya Animo Charter High,,,,3656052270,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2523.0,2523.0
Animo Legacy Charter Middle,,,,8652117892,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2553.0,2553.0
Animo Legacy Charter Middle,,,,8652117892,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2632.0,2632.0
